,cas_rides_in,cas_rides_out,hour,station,sub_rides_in,sub_rides_out,weekday
10433,2,0,20,31612.0,11,13,4
10434,2,2,20,31265.0,13,5,0
10435,4,2,10,31218.0,2,3,2
10436,1,0,19,31118.0,9,3,3
10437,2,0,3,31623.0,1,1,2
10438,2,0,21,31604.0,8,3,6
10439,0,0,23,31049.0,0,1,5
10440,0,0,6,31203.0,5,11,2
10441,4,6,16,31219.0,4,16,1
10442,0,0,18,31306.0,14,3,0
10443,0,1,20,31267.0,1,7,5
10444,0,2,23,31111.0,8,19,3
10445,2,1,13,31264.0,9,10,3
10446,0,1,19,31601.0,3,2,5
10447,1,0,21,31231.0,0,6,2
10448,3,8,13,31205.0,13,10,5
10449,4,7,23,31222.0,2,2,5
10450,1,0,15,31016.0,6,1,1
10451,0,3,10,31615.0,2,6,4
10452,0,2,20,31020.0,1,3,0
10453,22,15,18,31247.0,5,8,6
10454,0,1,8,31255.0,46,25,2
10455,0,0,8,31010.0,0,1,5
10456,18,12,17,31200.0,51,53,6
10457,0,0,6,31302.0,0,3,2
10458,2,2,0,31201.0,13,11,6
10459,0,0,14,31626.0,4,4,4
10460,0,1,18,32007.0,0,1,4
10461,0,0,3,31234.0,2,3,6
10462,0,1,7,31263.0,17,3,0
10463,0,0,6,31612.0,0,24,2
10464,8,9,15,31101.0,29,40,5
10465,0,1,6,31015.0,2,7,3
10466,1,0,10,31202.0,7,6,4
10467,1,1,8,31305.0,5,16,0
10468,0,1,9,31307.0,2,10,2
10469,0,0,22,31040.0,0,2,4
10470,0,2,20,31500.0,2,4,4
10471,6,6,12,31271.0,5,4,2
10472,6,6,15,31261.0,3,3,4
10473,0,0,13,31305.0,1,3,1
10474,0,0,21,31502.0,0,1,3
10475,1,1,3,31103.0,3,4,6
10476,0,2,16,31008.0,3,3,6
10477,0,0,20,31255.0,3,3,2
10478,1,0,16,31622.0,19,6,4
10479,0,3,21,31100.0,0,4,5
10480,0,0,6,31106.0,1,2,6
10481,0,0,6,31005.0,1,1,0
10482,0,0,15,31629.0,4,3,4
10483,18,13,20,31258.0,5,8,3
10484,2,0,17,31003.0,5,4,2
10485,2,5,17,31271.0,5,17,0
10486,2,2,23,31614.0,7,6,4
10487,0,1,21,31269.0,4,6,1
10488,2,1,11,31220.0,6,5,1
10489,0,0,10,31707.0,0,1,5
10490,0,0,8,31049.0,3,1,2
10491,1,0,18,31113.0,31,21,1
10492,1,1,7,31014.0,28,4,2
10493,0,0,5,31632.0,1,1,0
10494,1,2,16,31631.0,5,3,6
10495,0,0,6,31512.0,1,2,1
10496,8,4,16,31201.0,54,33,4
10497,0,0,14,31038.0,1,1,6
10498,0,0,4,31400.0,1,1,3
10499,1,0,17,31031.0,9,3,4
10500,0,0,18,31028.0,1,9,2
10501,3,0,19,31242.0,8,18,1
10502,1,1,20,31603.0,12,13,4
10503,1,0,20,31256.0,3,14,0
10504,7,0,10,31225.0,8,3,2
10505,0,0,11,31709.0,0,1,5
10506,0,1,12,31011.0,5,3,4
10507,0,0,14,31033.0,1,1,3
10508,0,0,9,31400.0,5,10,5
10509,3,1,16,31610.0,8,4,0
10510,2,0,0,31613.0,4,9,6
10511,0,0,4,31632.0,0,1,0
10512,0,0,16,31208.0,5,25,1
10513,0,0,18,31301.0,1,8,0
10514,0,0,0,31221.0,3,4,5
10515,0,0,20,32027.0,0,1,6
10516,2,1,13,31263.0,7,7,3
10517,0,0,19,31608.0,4,5,5
10518,0,0,21,31220.0,2,5,2
10519,1,1,20,31227.0,2,10,1
10520,0,0,15,31031.0,2,1,1
10521,0,1,10,31606.0,7,4,4
10522,0,1,1,31268.0,7,9,5
10523,0,0,8,31262.0,25,2,2
10524,9,9,22,31248.0,2,1,5
10525,0,1,11,31266.0,3,6,4
10526,18,12,17,31225.0,8,12,6
10527,1,5,17,31231.0,28,47,2
10528,0,1,18,32014.0,1,1,4
10529,0,0,9,31806.0,0,1,4
10530,1,0,7,31252.0,21,3,0
10531,0,0,23,31300.0,1,1,2
10532,1,0,22,31055.0,0,1,1
10533,0,0,5,31051.0,0,1,3
10534,0,0,1,31104.0,0,5,3
10535,0,0,10,31513.0,0,2,3
10536,0,0,9,31312.0,4,5,2
10537,4,3,14,31231.0,9,7,2
10538,0,2,9,31015.0,13,3,1
10539,0,1,8,31612.0,5,16,5
10540,5,8,15,31242.0,7,15,4
10541,0,1,7,31310.0,0,2,5
10542,0,0,16,31064.0,1,1,5
10543,0,0,21,31509.0,17,2,3
10544,1,1,16,31035.0,2,1,6
10545,3,5,20,31246.0,11,14,2
10546,0,1,16,31629.0,4,2,4
10547,0,0,10,31025.0,1,1,4
10548,3,6,13,31225.0,7,3,0
10549,0,0,7,31112.0,1,1,5
10550,1,1,0,31268.0,6,4,5
10551,6,8,17,31231.0,30,57,3
10552,0,1,21,31260.0,0,2,1
10553,1,1,18,31106.0,31,34,1
10554,3,1,18,31015.0,6,1,6
10555,0,0,7,31039.0,0,4,2
10556,0,3,9,31223.0,3,11,6
10557,1,1,16,31622.0,10,8,6
10558,1,0,19,31612.0,29,10,0
10559,2,0,16,31208.0,4,11,4
10560,0,0,16,32014.0,0,1,0
10561,0,1,17,31406.0,5,2,2
10562,5,6,12,31271.0,3,2,0
10563,1,1,23,31037.0,0,2,4
10564,2,1,17,31032.0,0,1,4
10565,1,1,18,31011.0,5,11,2
10566,0,1,13,31601.0,3,4,0
10567,1,1,20,31255.0,8,13,0
10568,0,0,17,32013.0,1,1,3
10569,0,2,9,31011.0,7,1,2
10570,1,0,0,31103.0,8,3,3
10571,0,0,10,31049.0,4,2,6
10572,1,0,12,31018.0,0,1,4
10573,0,1,11,31203.0,3,7,4
10574,0,0,14,31022.0,1,2,3
10575,6,16,16,31235.0,5,14,3
10576,0,0,7,31620.0,17,4,4
10577,1,1,0,31604.0,3,3,6
10578,2,2,16,31201.0,40,23,1
10579,1,1,11,31303.0,3,10,6
10580,0,0,21,31033.0,0,1,0
10581,0,0,9,32014.0,1,1,5
10582,0,0,20,31039.0,1,2,2
10583,0,0,2,31401.0,2,2,5
10584,1,1,23,31121.0,0,1,3
10585,0,0,0,31226.0,0,1,5
10586,0,2,13,31254.0,11,13,3
10587,0,2,16,31272.0,2,8,1
10588,0,4,21,31213.0,6,11,2
10589,0,0,20,31216.0,2,12,1
10590,0,0,5,31508.0,2,2,5
10591,0,0,15,31038.0,2,8,1
10592,0,0,7,31204.0,18,6,3
10593,5,14,18,31261.0,1,1,6
10594,21,19,17,31222.0,6,10,6
10595,0,0,17,31220.0,9,34,2
10596,1,2,14,31631.0,7,4,4
10597,0,0,11,31121.0,3,3,5
10598,0,0,12,31005.0,1,2,0
10599,0,0,6,31105.0,1,3,5
10600,58,56,15,31247.0,10,13,6
10601,1,4,11,31106.0,8,6,0
10602,0,0,22,31040.0,0,2,1
10603,0,2,19,31010.0,2,5,5
10604,0,0,4,31200.0,1,3,6
10605,0,0,21,31630.0,7,3,2
10606,0,0,20,31509.0,18,1,1
10607,4,2,16,31045.0,0,1,5
10608,1,0,0,31254.0,0,1,0
10609,13,13,14,31222.0,10,12,2
10610,0,1,11,31615.0,4,6,1
10611,0,0,19,31044.0,3,1,2
10612,0,0,9,31022.0,6,2,1
10613,0,1,8,31605.0,7,4,5
10614,3,4,11,31228.0,22,9,4
10615,12,8,15,31235.0,0,3,4
10616,0,0,16,31026.0,2,1,6
10617,4,1,15,31252.0,2,2,6
10618,0,0,6,32002.0,1,1,2
10619,1,1,15,31616.0,16,10,4
10620,1,1,7,31204.0,0,1,5
10621,1,5,19,31109.0,26,13,1
10622,14,8,17,31222.0,23,43,3
10623,1,0,6,31606.0,1,5,3
10624,0,0,21,31255.0,5,5,1
10625,0,1,11,31202.0,6,9,1
10626,0,0,15,31510.0,1,1,0
10627,2,1,19,31631.0,8,4,6
10628,0,0,9,31270.0,7,4,3
10629,0,0,19,31500.0,7,1,3
10630,0,0,17,31802.0,1,3,2
10631,0,1,18,31022.0,5,7,6
10632,0,0,15,31607.0,6,7,2
10633,5,6,9,31228.0,10,1,6
10634,1,0,23,31014.0,1,3,0
10635,1,1,19,31605.0,23,24,0
10636,2,1,16,31223.0,24,10,4
10637,0,0,18,32006.0,1,1,2
10638,2,3,16,31613.0,23,30,1
10639,1,2,14,31020.0,3,1,6
10640,0,0,12,32040.0,0,1,5
10641,6,2,14,31269.0,4,5,4
10642,0,0,18,31002.0,10,9,2
10643,0,0,13,31610.0,6,11,0
10644,0,1,9,31029.0,0,3,0
10645,0,0,15,31403.0,0,1,0
10646,0,0,3,31603.0,0,2,5
10647,1,2,9,31016.0,4,5,2
10648,0,0,10,31040.0,1,1,6
10649,0,0,18,31617.0,7,1,6
10650,4,0,14,31015.0,2,3,3
10651,2,1,16,31244.0,18,29,3
10652,0,0,3,31239.0,0,1,4
10653,4,5,15,31218.0,18,12,4
10654,0,0,7,31629.0,2,5,4
10655,0,0,9,32001.0,0,1,5
10656,0,0,20,31030.0,8,2,2
10657,0,0,1,31234.0,2,1,1
10658,1,2,0,31203.0,9,14,5
10659,0,0,13,31245.0,5,2,3
10660,14,11,12,31230.0,22,15,5
10661,0,0,2,31225.0,0,1,2
10662,0,1,20,31209.0,2,2,1
10663,0,0,10,31306.0,0,3,1
10664,0,0,8,31046.0,1,2,3
10665,1,1,11,31312.0,5,4,4
10666,26,42,17,31247.0,5,6,6
10667,5,3,17,31213.0,48,57,2
10668,2,0,23,31257.0,5,5,0
10669,2,0,16,31304.0,0,5,2
10670,0,0,7,31266.0,3,19,0
10671,1,1,6,31114.0,0,2,5
10672,1,0,1,31230.0,0,3,6
10673,0,0,11,31115.0,2,3,0
10674,0,0,15,31058.0,1,1,5
10675,0,1,19,31017.0,2,5,5
10676,0,0,1,31214.0,1,1,3
10677,1,3,21,31623.0,11,28,2
10678,0,0,10,31207.0,0,2,1
10679,1,0,10,31503.0,0,6,3
10680,1,0,7,31015.0,22,7,1
10681,3,3,14,31213.0,13,7,2
10682,1,1,11,31606.0,2,5,1
10683,9,6,12,31232.0,23,10,2
10684,0,0,9,31033.0,0,1,1
10685,0,1,11,31221.0,12,15,4
10686,1,0,13,31266.0,7,6,1
10687,1,1,7,31307.0,1,1,5
10688,3,1,15,31203.0,13,9,2
10689,0,1,9,31304.0,2,3,6
10690,0,0,13,31504.0,1,1,2
10691,11,16,15,31261.0,1,2,6
10692,0,0,21,32014.0,0,1,6
10693,1,1,23,31245.0,8,9,4
10694,1,1,20,31271.0,1,2,2
10695,0,2,12,31102.0,9,10,1
10696,0,1,13,31051.0,3,2,3
10697,1,1,19,31116.0,26,17,1
10698,0,0,10,31400.0,1,6,3
10699,0,0,6,31615.0,2,5,3
10700,2,2,21,31246.0,8,9,1
10701,0,0,11,31001.0,0,2,1
10702,0,0,8,31050.0,1,5,1
10703,0,0,18,31029.0,2,3,6
10704,2,2,9,31205.0,2,3,6
10705,9,3,16,31230.0,15,18,4
10706,0,1,9,31007.0,5,16,4
10707,1,1,14,31003.0,3,4,6
10708,2,0,9,31022.0,2,3,6
10709,0,1,1,31401.0,7,5,6
10710,13,17,13,31228.0,26,13,6
10711,0,0,17,31632.0,11,3,3
10712,2,0,20,31512.0,2,3,4
10713,1,7,20,31237.0,19,16,0
10714,0,0,17,31405.0,0,1,5
10715,2,0,1,31624.0,0,2,6
10716,0,0,9,31025.0,0,2,2
10717,1,1,10,31063.0,0,1,6
10718,9,3,18,31624.0,8,10,6
10719,0,0,9,31302.0,0,6,1
10720,1,1,16,31253.0,2,10,3
10721,0,3,15,31211.0,5,2,4
10722,2,1,8,31015.0,0,1,6
10723,0,0,18,31406.0,3,3,0
10724,0,0,20,31009.0,1,2,2
10725,1,1,18,31612.0,36,17,2
10726,0,1,23,31109.0,5,2,1
10727,2,2,13,31236.0,11,9,3
10728,4,5,12,31223.0,17,27,5
10729,0,1,7,31120.0,0,1,3
10730,0,1,12,31048.0,0,2,2
10731,0,0,2,31113.0,1,1,0
10732,1,1,8,31232.0,40,25,1
10733,0,1,8,31103.0,6,71,3
10734,0,0,17,32027.0,0,1,0
10735,1,8,12,31102.0,12,28,6
10736,0,0,5,31622.0,0,5,4
10737,2,1,8,31230.0,6,1,5
10738,1,1,11,31305.0,1,4,4
10739,5,9,17,31236.0,7,9,6
10740,0,0,6,31266.0,2,6,2
10741,1,3,17,31202.0,31,21,2
10742,0,0,1,31031.0,1,1,2
10743,0,0,23,31246.0,1,1,0
10744,1,0,13,31100.0,11,16,2
10745,0,0,20,31628.0,14,9,2
10746,0,1,1,31223.0,10,6,6
10747,1,3,14,31300.0,2,3,6
10748,0,1,15,31065.0,1,1,5
10749,0,1,19,31024.0,3,3,5
10750,0,0,1,31205.0,0,1,3
10751,1,1,22,31615.0,3,2,6
10752,3,4,10,31216.0,11,5,1
10753,0,0,7,31038.0,1,3,1
10754,0,0,10,31038.0,2,3,4
10755,0,0,10,31637.0,0,1,4
10756,3,0,14,31204.0,10,10,2
10757,0,1,15,31107.0,4,5,0
10758,16,10,12,31243.0,9,7,2
10759,1,0,21,31610.0,3,5,6
10760,0,2,15,31212.0,14,14,2
10761,1,1,21,31602.0,20,26,3
10762,0,0,14,31636.0,0,1,4
10763,14,7,15,31238.0,8,8,6
10764,1,0,23,31628.0,7,4,2
10765,9,11,15,31623.0,58,38,4
10766,0,0,7,31213.0,4,1,5
10767,3,3,13,31042.0,3,1,3
10768,1,4,19,31219.0,5,5,1
10769,5,2,17,31204.0,10,27,3
10770,0,0,15,31306.0,0,3,1
10771,0,2,21,31233.0,3,8,1
10772,0,0,20,31633.0,0,1,0
10773,0,1,3,31110.0,1,2,5
10774,3,3,9,31252.0,16,4,3
10775,2,3,21,31623.0,20,20,0
10776,0,1,22,31223.0,20,13,2
10777,2,1,16,31617.0,2,2,3
10778,0,0,6,31708.0,0,1,0
10779,7,1,14,31270.0,4,7,4
10780,3,4,13,31205.0,8,5,6
10781,13,13,17,31623.0,87,166,3
10782,2,0,20,31503.0,7,16,4
10783,5,7,20,31228.0,9,22,0
10784,0,0,15,31632.0,2,7,6
10785,1,1,9,31046.0,1,6,2
10786,1,2,19,31101.0,44,20,3
10787,0,2,10,31022.0,4,4,6
10788,2,4,16,31262.0,7,12,3
10789,20,15,15,31200.0,37,27,4
10790,2,1,17,31606.0,27,6,2
10791,0,0,8,31022.0,0,1,6
10792,1,1,16,31116.0,18,14,1
10793,0,0,15,31803.0,0,3,2
10794,0,0,20,31000.0,1,1,2
10795,2,0,17,31265.0,26,21,1
10796,3,5,13,31622.0,15,11,6
10797,0,5,23,31228.0,1,9,1
10798,11,8,12,31212.0,14,19,5
10799,1,2,15,31306.0,2,6,3
10800,0,0,15,31003.0,3,1,1
10801,0,0,5,31404.0,0,2,2
10802,3,3,8,31241.0,88,93,1
10803,0,0,14,31606.0,0,3,3
10804,2,3,14,31007.0,5,4,4
10805,1,0,8,31223.0,5,6,5
10806,10,13,17,31261.0,1,4,6
10807,0,0,0,31036.0,2,1,6
10808,1,0,23,31239.0,3,3,0
10809,1,1,13,31109.0,3,8,2
10810,2,3,20,31623.0,21,43,2
10811,4,0,17,31116.0,47,10,1
10812,0,0,1,31212.0,6,1,6
10813,2,1,23,31256.0,1,3,2
10814,0,0,15,31040.0,1,1,5
10815,1,0,19,31039.0,2,3,5
10816,2,2,14,31110.0,12,10,0
10817,0,0,22,31606.0,6,5,6
10818,3,1,10,31225.0,7,2,1
10819,0,0,22,32013.0,0,1,0
10820,0,0,7,31029.0,0,7,1
10821,1,0,23,31246.0,3,1,4
10822,2,2,8,31260.0,22,10,0
10823,0,0,8,31509.0,2,21,3
10824,0,0,15,31112.0,4,1,0
10825,0,1,12,31250.0,9,5,2
10826,0,0,8,31512.0,2,1,5
10827,2,0,21,31603.0,8,12,6
10828,1,0,15,31221.0,8,13,2
10829,0,2,21,31609.0,4,6,3
10830,7,4,16,31007.0,2,6,6
10831,0,0,7,31701.0,0,1,0
10832,1,1,16,31601.0,9,2,4
10833,0,0,21,31019.0,1,1,5
10834,0,0,18,31062.0,0,1,0
10835,0,0,23,31621.0,0,1,2
10836,0,0,20,31311.0,0,1,3
10837,0,0,1,31013.0,0,1,1
10838,0,0,17,31303.0,7,7,4
10839,0,0,11,31212.0,12,16,2
10840,0,1,19,31226.0,4,11,1
10841,0,1,17,31259.0,4,40,3
10842,19,25,14,31261.0,3,6,5
10843,2,2,20,31624.0,8,18,0
10844,1,1,10,31305.0,4,1,2
10845,0,0,3,31109.0,0,1,3
10846,2,1,15,31506.0,13,3,2
10847,1,1,22,31230.0,2,10,2
10848,1,0,16,31626.0,7,4,3
10849,0,0,1,31207.0,0,1,0
10850,0,1,23,31010.0,1,1,2
10851,25,16,12,31243.0,6,7,0
10852,7,5,17,31204.0,21,43,4
10853,0,1,9,31021.0,1,2,6
10854,3,4,12,31608.0,11,5,5
10855,1,2,10,31117.0,5,13,5
10856,0,0,8,31053.0,0,1,0
10857,0,0,19,31044.0,4,3,3
10858,7,8,11,31272.0,2,2,5
10859,14,14,12,31222.0,15,10,4
10860,0,2,7,31600.0,8,48,2
10861,0,0,15,31407.0,0,1,2
10862,1,1,7,31106.0,27,7,3
10863,0,0,15,31001.0,1,1,4
10864,0,1,8,31001.0,0,1,6
10865,0,1,16,31109.0,12,6,1
10866,0,0,9,31406.0,0,7,4
10867,1,1,15,31102.0,15,22,6
10868,5,7,17,31256.0,13,30,1
10869,4,4,18,31234.0,15,19,5
10870,0,1,13,31631.0,4,7,6
10871,1,1,0,31110.0,7,6,5
10872,0,0,20,31006.0,5,1,3
10873,0,0,1,31034.0,0,1,2
10874,5,11,12,31205.0,11,7,5
10875,2,0,16,31266.0,9,9,1
10876,4,2,20,31116.0,29,13,1
10877,0,1,12,31400.0,5,17,5
10878,0,2,17,31506.0,13,12,5
10879,0,0,2,31114.0,0,1,0
10880,1,0,20,31003.0,3,2,0
10881,5,0,8,31254.0,48,4,1
10882,0,1,11,31115.0,6,16,5
10883,4,10,10,31624.0,8,6,6
10884,0,0,17,32013.0,0,1,0
10885,0,0,8,31309.0,0,2,2
10886,0,0,20,31067.0,1,1,1
10887,1,3,8,31212.0,10,6,5
10888,0,0,0,31031.0,1,1,6
10889,5,11,11,31624.0,8,4,6
10890,2,0,14,31259.0,1,1,4
10891,0,0,7,31305.0,3,13,0
10892,1,0,17,31111.0,32,12,1
10893,0,0,1,31205.0,0,1,6
10894,1,2,23,31249.0,0,1,2
10895,0,2,12,31629.0,5,6,6
10896,1,0,13,31510.0,0,2,5
10897,1,0,14,31107.0,4,9,0
10898,0,2,10,31016.0,1,1,4
10899,0,3,8,31251.0,30,34,0
10900,0,0,21,31116.0,20,8,1
10901,0,0,8,31502.0,2,5,3
10902,4,10,12,31261.0,1,4,2
10903,0,0,8,31505.0,0,5,5
10904,6,11,15,31271.0,4,1,4
10905,0,1,13,31239.0,23,20,1
10906,0,0,0,31220.0,0,4,4
10907,3,1,15,31230.0,9,17,2
10908,4,0,22,31618.0,8,8,2
10909,0,1,14,31622.0,10,3,4
10910,0,0,16,31608.0,3,10,4
10911,0,0,3,31104.0,0,1,0
10912,1,1,18,31041.0,2,1,0
10913,2,1,20,31312.0,5,5,3
10914,1,3,17,31304.0,6,7,4
10915,0,3,22,31400.0,2,2,6
10916,1,0,11,31221.0,5,7,2
10917,2,4,19,31201.0,75,59,1
10918,2,1,17,31250.0,10,50,3
10919,0,0,6,31506.0,1,8,3
10920,5,8,14,31254.0,9,8,5
10921,5,2,20,31623.0,19,26,0
10922,2,0,10,31312.0,4,5,2
10923,0,0,11,31038.0,2,2,1
10924,0,0,22,31509.0,2,5,4
10925,0,1,8,31111.0,7,38,2
10926,1,0,9,31234.0,18,18,3
10927,3,2,7,31212.0,38,12,2
10928,0,2,22,31205.0,3,8,2
10929,0,0,17,31309.0,4,2,4
10930,2,1,19,31506.0,19,19,4
10931,0,0,16,31505.0,3,7,1
10932,6,4,14,31216.0,6,4,6
10933,1,3,12,31250.0,14,3,0
10934,0,0,2,31104.0,0,2,0
10935,4,6,18,31230.0,25,53,2
10936,0,0,19,31300.0,9,10,1
10937,0,0,4,31105.0,1,1,5
10938,0,1,12,31601.0,8,7,5
10939,1,2,20,31202.0,19,13,0
10940,0,0,0,31401.0,3,2,1
10941,1,4,10,31110.0,25,23,5
10942,0,0,23,31005.0,0,2,6
10943,1,2,18,31612.0,42,26,1
10944,0,0,5,31505.0,0,2,2
10945,5,1,8,31618.0,14,26,1
10946,0,0,19,31055.0,0,1,3
10947,10,2,11,31271.0,4,1,5
10948,2,4,12,31229.0,24,23,4
10949,0,4,9,31267.0,11,16,1
10950,5,5,11,31252.0,3,3,6
10951,0,0,3,31623.0,0,2,1
10952,0,0,2,31250.0,0,1,2
10953,0,0,17,31251.0,22,32,1
10954,21,31,18,31243.0,1,4,5
10955,1,0,23,31202.0,6,12,1
10956,1,0,11,31506.0,6,6,0
10957,1,0,20,31015.0,3,1,3
10958,0,0,5,31266.0,0,2,3
10959,1,1,9,31606.0,0,8,0
10960,2,0,20,31109.0,20,8,1
10961,1,2,23,31107.0,13,15,4
10962,2,0,8,31263.0,33,17,1
10963,11,6,11,31106.0,17,20,5
10964,0,0,12,31113.0,1,5,2
10965,0,0,9,31027.0,1,1,3
10966,1,2,17,31267.0,8,3,6
10967,3,0,6,31239.0,23,3,2
10968,0,0,0,31022.0,1,3,6
10969,0,2,14,31250.0,3,8,4
10970,5,2,15,31620.0,11,15,6
10971,1,2,14,31265.0,8,8,6
10972,0,0,23,31610.0,6,3,5
10973,0,0,18,31634.0,0,3,2
10974,0,0,21,31707.0,0,1,2
10975,4,1,21,31215.0,2,5,4
10976,2,0,10,31011.0,1,3,4
10977,3,2,8,31242.0,34,8,0
10978,1,1,21,31111.0,21,16,1
10979,0,2,14,31113.0,2,4,2
10980,2,2,22,31234.0,12,7,3
10981,0,0,22,31105.0,10,10,4
10982,0,0,13,31631.0,4,5,4
10983,2,2,19,31001.0,1,2,2
10984,0,1,9,31005.0,3,4,1
10985,2,3,13,31246.0,12,6,1
10986,1,0,20,31214.0,38,31,3
10987,0,1,0,31203.0,11,6,4
10988,1,1,15,31111.0,5,9,2
10989,1,0,22,31625.0,4,6,2
10990,0,0,14,31802.0,1,1,2
10991,0,1,23,31255.0,3,5,4
10992,0,0,23,31632.0,2,1,5
10993,0,0,18,31404.0,8,3,3
10994,1,0,12,31002.0,3,4,1
10995,1,0,6,31042.0,1,4,0
10996,3,3,15,31505.0,6,14,5
10997,3,1,11,31230.0,10,4,2
10998,0,0,4,31117.0,0,3,5
10999,9,6,17,31241.0,37,55,3
11000,88,77,14,31247.0,15,9,5
11001,0,0,20,31614.0,15,4,0
11002,2,2,11,31029.0,0,2,1
11003,1,1,0,31109.0,7,8,5
11004,0,0,10,31514.0,0,1,5
11005,0,0,8,31118.0,0,14,2
11006,1,0,3,31203.0,1,4,5
11007,4,11,9,31241.0,48,69,3
11008,0,0,7,31205.0,29,3,2
11009,1,3,22,31212.0,4,8,2
11010,0,0,14,31068.0,1,1,4
11011,0,0,1,31113.0,0,1,0
11012,0,0,8,31404.0,0,3,6
11013,0,0,9,31035.0,0,8,4
11014,23,17,14,31231.0,9,5,6
11015,1,3,12,31257.0,11,18,0
11016,5,5,17,31222.0,20,37,4
11017,2,0,21,31401.0,4,4,4
11018,3,4,18,31221.0,27,49,2
11019,2,0,19,31307.0,7,7,1
11020,0,0,14,31311.0,5,1,2
11021,3,5,18,31605.0,19,24,1
11022,1,1,8,31627.0,22,19,1
11023,5,3,11,31262.0,5,3,5
11024,0,0,10,31027.0,0,1,6
11025,3,3,12,31204.0,11,16,4
11026,2,3,22,31616.0,9,5,5
11027,2,0,6,31228.0,10,2,1
11028,10,5,11,31261.0,2,1,6
11029,2,3,17,31242.0,14,53,1
11030,1,4,18,31260.0,0,4,5
11031,0,1,8,31229.0,8,52,4
11032,0,0,20,31016.0,0,1,3
11033,1,0,12,31115.0,4,17,5
11034,0,0,20,31063.0,0,1,4
11035,0,0,9,31615.0,1,11,0
11036,5,3,14,31217.0,3,3,1
11037,0,0,6,31049.0,0,2,4
11038,0,1,8,31268.0,7,31,1
11039,15,14,11,31225.0,9,4,5
11040,0,1,9,31625.0,4,12,1
11041,0,1,9,31034.0,0,4,3
11042,0,0,6,31246.0,2,3,2
11043,0,0,17,31038.0,1,9,2
11044,3,1,14,31245.0,11,4,4
11045,3,2,15,31629.0,4,5,6
11046,0,0,12,31630.0,1,6,1
11047,2,5,14,31272.0,3,1,6
11048,1,0,23,31601.0,0,3,5
11049,0,1,21,31224.0,2,3,4
11050,3,7,16,31103.0,9,16,5
11051,0,0,10,31002.0,7,4,4
11052,2,1,8,31233.0,38,11,0
11053,1,1,21,31102.0,19,14,1
11054,2,3,14,31104.0,8,13,2
11055,3,1,22,31243.0,1,4,3
11056,0,2,9,31204.0,17,5,1
11057,0,0,5,31623.0,1,1,6
11058,1,0,22,31600.0,21,11,2
11059,1,0,19,31250.0,5,11,0
11060,1,1,15,31266.0,9,14,6
11061,0,1,1,31020.0,0,1,4
11062,0,0,8,31800.0,0,1,6
11063,0,1,12,31011.0,5,9,1
11064,1,2,14,31627.0,5,11,6
11065,13,4,18,31203.0,30,25,5
11066,0,0,7,31227.0,1,1,5
11067,1,0,11,31111.0,6,5,2
11068,11,14,17,31232.0,35,33,3
11069,1,0,20,31605.0,8,17,0
11070,0,0,10,31270.0,7,2,2
11071,1,3,16,31265.0,12,11,1
11072,0,0,11,31020.0,1,1,1
11073,0,0,7,31405.0,0,2,3
11074,0,0,3,31102.0,0,1,3
11075,0,1,8,31121.0,5,3,2
11076,1,3,12,31624.0,20,15,4
11077,0,1,7,31230.0,36,4,2
11078,0,1,8,31047.0,0,10,0
11079,0,0,14,31063.0,0,1,4
11080,0,0,9,31113.0,5,8,0
11081,0,0,9,31020.0,2,3,4
11082,5,7,14,31206.0,1,2,6
11083,6,0,18,31616.0,5,13,5
11084,9,11,17,31231.0,8,32,4
11085,5,3,18,31212.0,21,48,2
11086,4,2,11,31266.0,17,16,5
11087,0,1,13,31121.0,0,1,2
11088,3,0,19,31269.0,5,5,5
11089,1,0,10,31105.0,2,7,2
11090,1,0,14,31302.0,0,2,2
11091,3,0,15,31239.0,16,15,0
11092,0,1,8,31632.0,0,15,1
11093,1,0,19,31009.0,1,5,3
11094,2,0,22,31022.0,3,3,5
11095,0,0,18,31611.0,10,10,6
11096,0,0,18,32019.0,0,1,1
11097,2,1,20,31100.0,0,6,2
11098,3,4,17,31237.0,31,35,1
11099,2,1,18,31269.0,2,5,5
11100,1,1,8,31220.0,43,3,4
11101,1,0,20,31025.0,2,2,3
11102,0,1,19,31616.0,18,12,5
11103,4,8,12,31104.0,29,31,5
11104,2,2,15,31270.0,5,1,3
11105,1,1,15,31103.0,6,7,1
11106,0,0,10,31406.0,1,1,4
11107,4,9,11,31216.0,6,4,5
11108,1,0,14,31506.0,4,10,3
11109,0,0,9,31632.0,1,4,1
11110,1,0,9,31009.0,4,6,3
11111,3,1,17,31031.0,11,7,2
11112,1,0,13,31621.0,9,8,1
11113,4,8,14,31236.0,3,9,4
11114,0,0,20,31707.0,1,3,2
11115,5,6,14,31255.0,10,5,6
11116,1,0,7,31613.0,6,1,5
11117,2,2,14,31603.0,9,10,1
11118,1,2,14,31116.0,5,11,0
11119,2,0,21,31105.0,16,12,4
11120,0,0,22,32012.0,0,1,2
11121,3,3,9,31215.0,26,3,1
11122,0,0,21,31407.0,0,2,6
11123,2,7,13,31256.0,7,6,1
11124,1,1,17,31226.0,8,15,0
11125,0,1,9,31121.0,1,1,5
11126,7,12,19,31243.0,2,6,0
11127,0,0,20,31302.0,1,6,2
11128,0,1,11,31310.0,1,2,3
11129,1,3,18,31104.0,33,29,4
