,cas_rides_in,cas_rides_out,hour,station,sub_rides_in,sub_rides_out,weekday
9863,37,32,17,94,223,28,0
9864,0,2,21,7,3,5,0
9865,7,8,19,86,10,19,6
9866,28,30,13,41,33,45,6
9867,12,2,15,27,31,42,1
9868,1,0,06,30,5,6,5
9869,5,16,16,11,15,186,2
9870,60,37,18,33,209,135,3
9871,0,1,07,129,3,24,0
9872,5,2,20,134,8,3,6
9873,14,13,22,4,28,20,3
9874,7,10,20,87,38,19,5
9875,23,1,07,64,417,65,3
9876,12,1,22,102,38,11,1
9877,3,6,03,81,1,5,5
9878,0,0,00,120,1,1,6
9879,109,137,15,20,52,46,5
9880,0,2,09,144,4,13,5
9881,4,1,22,79,36,16,0
9882,34,40,16,5,30,58,6
9883,5,2,00,129,9,8,4
9884,0,5,11,83,2,13,2
9885,25,16,09,113,82,142,2
9886,4,4,01,80,16,26,5
9887,2,5,17,140,25,2,3
9888,51,62,13,36,79,83,3
9889,8,8,13,78,20,26,2
9890,6,12,12,132,46,37,4
9891,31,26,18,21,98,159,4
9892,6,2,00,41,9,3,0
9893,0,2,09,93,16,8,0
9894,55,70,17,67,207,443,0
9895,48,35,18,69,66,37,5
9896,14,5,01,126,6,2,6
9897,49,68,12,46,81,81,5
9898,5,16,23,70,5,21,4
9899,6,10,08,94,12,29,5
9900,2,10,07,20,61,130,1
9901,4,3,06,25,14,116,2
9902,3,3,10,27,8,39,2
9903,16,25,11,6,67,50,1
9904,29,29,18,70,85,93,3
9905,0,2,07,48,2,3,6
9906,21,12,20,43,18,21,6
9907,4,4,14,62,13,21,3
9908,5,9,05,53,6,34,0
9909,10,5,20,64,23,57,2
9910,17,34,20,50,16,32,5
9911,10,17,16,11,29,157,0
9912,21,19,15,115,30,25,5
9913,14,18,20,22,69,159,1
9914,0,0,06,130,8,2,3
9915,22,52,02,68,19,33,6
9916,11,10,16,104,10,4,6
9917,9,6,01,139,4,7,4
9918,21,32,18,139,53,51,6
9919,0,6,06,94,9,21,1
9920,0,0,14,101,0,1,6
9921,5,3,15,92,3,6,2
9922,11,10,21,98,34,19,3
9923,2,0,23,134,5,1,6
9924,30,32,19,52,128,141,2
9925,17,41,19,16,119,170,3
9926,0,0,05,143,1,1,6
9927,5,10,11,104,8,8,5
9928,14,11,21,115,18,21,5
9929,2,8,15,142,6,4,6
9930,1,1,06,133,5,7,0
9931,45,44,13,76,77,66,0
9932,14,20,10,45,26,56,4
9933,11,1,08,11,184,11,4
9934,73,94,12,75,121,141,5
9935,8,10,23,31,6,20,5
9936,48,24,16,59,39,31,5
9937,0,1,10,143,1,2,0
9938,13,23,21,20,29,38,3
9939,15,5,09,10,121,40,1
9940,25,18,14,6,67,46,2
9941,0,0,06,111,10,74,1
9942,14,30,14,91,67,75,3
9943,3,5,06,98,11,27,4
9944,12,14,10,43,57,39,3
9945,5,10,07,75,14,21,6
9946,0,0,03,111,0,1,0
9947,4,0,23,129,7,8,6
9948,4,8,09,25,31,135,3
9949,13,10,15,19,23,29,4
9950,0,1,13,134,5,5,4
9951,44,41,18,33,187,149,0
9952,14,31,13,27,27,19,5
9953,0,0,03,136,0,2,2
9954,1,9,01,41,8,5,2
9955,7,14,12,115,26,27,6
9956,6,11,07,40,85,372,2
9957,16,21,19,73,40,66,2
9958,24,19,13,72,92,76,2
9959,6,9,20,71,40,18,2
9960,16,20,21,22,13,58,6
9961,20,24,15,43,67,59,3
9962,11,7,10,93,5,12,5
9963,4,2,07,116,6,25,4
9964,9,8,21,17,38,17,2
9965,1,1,06,34,0,8,0
9966,0,0,06,84,51,2,3
9967,1,2,08,15,25,24,0
9968,3,2,02,12,0,1,3
9969,18,16,13,114,50,38,2
9970,61,47,16,64,37,37,5
9971,6,4,10,83,11,3,5
9972,1,3,01,70,2,5,4
9973,11,27,09,4,26,15,6
9974,1,2,11,123,1,5,6
9975,16,28,16,4,116,36,0
9976,12,9,09,111,38,160,1
9977,0,0,10,104,2,1,3
9978,19,8,17,25,249,81,1
9979,14,10,19,69,44,33,4
9980,20,27,18,5,76,86,2
9981,35,24,19,139,45,42,6
9982,0,1,03,27,6,1,6
9983,0,0,06,135,4,13,4
9984,0,0,07,83,3,3,2
9985,15,16,19,19,66,46,3
9986,8,6,22,128,12,47,6
9987,18,17,12,131,27,19,3
9988,26,42,13,5,38,27,6
9989,0,1,05,98,0,12,3
9990,12,13,13,59,42,55,4
9991,25,37,19,91,51,56,5
9992,6,2,06,64,182,20,2
9993,12,14,15,137,45,21,4
9994,84,51,17,22,48,61,5
9995,34,17,17,88,190,70,0
9996,25,16,10,3,16,13,6
9997,30,27,10,84,24,13,6
9998,3,9,08,71,4,88,1
9999,7,20,09,69,32,72,5
10000,24,19,14,65,17,12,1
10001,0,0,21,125,0,2,6
10002,0,0,08,108,0,1,1
10003,1,3,06,79,4,4,0
10004,3,5,10,134,3,14,4
10005,2,0,02,103,5,4,3
10006,4,4,14,62,15,28,4
10007,3,4,19,141,7,12,6
10008,0,0,03,80,4,9,6
10009,112,118,14,44,32,31,5
10010,9,6,18,29,18,53,3
10011,88,83,17,75,130,112,6
10012,5,6,20,115,16,23,3
10013,15,15,02,8,4,3,5
10014,5,2,12,25,39,53,2
10015,8,12,13,4,52,35,1
10016,2,16,10,78,19,54,3
10017,15,7,21,86,6,7,4
10018,28,44,22,47,30,30,4
10019,2,1,04,76,1,1,4
10020,39,70,17,54,134,181,0
10021,14,19,22,45,30,31,6
10022,6,10,07,55,65,53,0
10023,0,1,05,135,0,3,3
10024,4,6,13,92,3,9,4
10025,26,17,19,91,85,82,4
10026,6,0,01,127,4,2,3
10027,57,55,17,52,173,143,4
10028,3,1,09,140,2,8,5
10029,71,56,15,98,54,45,0
10030,13,15,11,14,49,35,5
10031,5,1,20,86,19,21,0
10032,1,0,01,39,4,1,2
10033,12,20,22,81,30,43,3
10034,1,7,07,79,1,13,5
10035,8,0,17,122,8,2,0
10036,73,35,10,74,107,35,1
10037,10,11,11,129,13,19,3
10038,7,4,17,30,67,111,3
10039,10,0,23,43,17,9,0
10040,0,0,04,63,0,1,0
10041,48,46,12,22,161,171,4
10042,29,21,21,6,23,27,5
10043,7,5,14,115,18,9,3
10044,48,17,17,49,136,132,0
10045,0,2,05,100,0,1,6
10046,6,2,21,31,8,8,0
10047,3,2,03,110,0,1,5
10048,5,9,21,24,4,12,0
10049,20,18,19,21,109,106,3
10050,165,152,17,58,96,76,6
10051,7,26,08,4,30,255,2
10052,14,17,15,16,129,83,1
10053,3,3,21,142,9,3,2
10054,11,14,16,4,108,34,2
10055,0,3,10,141,5,18,2
10056,19,27,10,98,37,29,0
10057,26,30,22,74,24,46,6
10058,11,1,17,127,10,13,6
10059,12,29,08,98,51,168,4
10060,4,1,22,99,25,16,2
10061,2,4,11,121,1,2,5
10062,32,32,17,81,115,118,4
10063,17,16,19,94,22,21,6
10064,0,0,20,92,0,1,5
10065,1,14,07,79,9,79,3
10066,3,0,22,127,11,3,1
10067,8,2,08,5,63,40,2
10068,13,5,00,111,8,4,6
10069,33,29,15,29,11,17,5
10070,0,0,20,136,8,10,1
10071,1,9,09,143,0,4,5
10072,8,4,22,70,6,34,0
10073,15,30,22,52,35,44,3
10074,0,0,06,39,1,9,6
10075,56,35,18,21,58,70,6
10076,0,1,09,122,0,2,2
10077,10,8,01,95,14,14,5
10078,0,2,17,117,5,32,3
10079,7,8,23,20,18,7,6
10080,19,15,13,45,49,55,3
10081,1,0,06,134,11,14,1
10082,3,6,23,19,23,16,2
10083,6,8,18,14,27,129,4
10084,2,12,00,32,8,18,0
10085,34,30,17,90,112,146,0
10086,0,0,12,108,0,2,0
10087,72,93,13,58,47,37,0
10088,12,14,21,103,31,53,1
10089,5,1,02,143,1,1,6
10090,32,18,22,75,45,43,6
10091,9,6,08,87,5,30,5
10092,5,18,07,47,39,245,1
10093,1,6,06,16,55,81,2
10094,7,3,00,127,8,5,6
10095,41,14,16,111,474,35,2
10096,9,16,10,16,90,81,2
10097,15,8,11,31,28,28,1
10098,14,0,08,7,197,28,4
10099,34,15,18,41,126,53,3
10100,1,0,20,34,4,1,6
10101,0,0,23,119,0,1,5
10102,1,0,05,10,1,3,0
10103,0,0,10,122,0,1,3
10104,14,10,20,91,72,87,2
10105,15,11,20,59,25,19,5
10106,0,4,07,106,0,11,2
10107,10,5,15,133,39,21,4
10108,5,14,20,111,51,10,1
10109,6,7,19,134,10,5,5
10110,0,0,04,138,0,1,1
10111,16,9,00,42,7,6,1
10112,1,2,06,87,5,29,1
10113,2,4,14,142,9,7,6
10114,6,11,15,87,31,27,2
10115,3,0,05,76,3,1,5
10116,6,10,19,63,45,25,2
10117,10,24,18,48,67,364,1
10118,88,76,18,113,170,170,4
10119,0,0,21,123,2,1,6
10120,1,0,07,130,8,5,4
10121,0,6,03,58,2,2,6
10122,8,8,13,71,15,15,0
10123,0,1,21,136,12,5,1
10124,8,2,23,115,5,2,5
10125,19,11,19,76,141,100,0
10126,50,68,12,114,25,24,5
10127,0,0,05,129,1,10,4
10128,69,65,16,50,60,53,5
10129,0,0,15,105,2,1,6
10130,4,6,21,3,11,18,3
10131,9,7,00,10,10,6,5
10132,12,17,14,31,28,26,2
10133,8,10,18,96,120,82,1
10134,16,20,17,5,32,42,6
10135,9,3,07,72,173,31,3
10136,0,0,06,121,1,1,4
10137,0,1,10,34,1,5,3
10138,6,5,01,49,2,3,0
10139,9,14,09,16,106,177,3
10140,4,5,11,102,28,39,1
10141,6,10,13,137,23,28,4
10142,60,58,18,42,85,167,0
10143,7,12,02,24,0,8,6
10144,12,19,13,12,16,25,5
10145,5,3,19,18,11,26,6
10146,1,5,06,58,15,120,1
10147,20,11,20,4,50,34,4
10148,0,0,01,145,1,1,5
10149,9,6,09,5,56,21,1
10150,0,0,06,83,0,1,1
10151,16,22,19,80,82,222,2
10152,7,12,09,50,80,38,4
10153,2,0,21,15,4,2,6
10154,4,4,06,57,24,115,0
10155,0,0,06,93,2,1,3
10156,15,24,08,90,130,129,3
10157,29,15,08,22,775,671,0
10158,45,37,15,55,95,73,0
10159,12,11,09,90,121,73,1
10160,0,0,01,39,1,2,1
10161,17,25,16,87,45,33,5
10162,7,8,23,68,30,46,1
10163,4,1,01,52,0,7,1
10164,1,0,04,102,1,1,3
10165,52,38,11,114,23,30,6
10166,4,11,00,41,8,15,2
10167,6,11,09,102,72,79,1
10168,32,10,17,18,43,73,1
10169,1,6,04,5,5,5,5
10170,30,16,18,10,103,149,2
10171,28,33,22,55,42,75,3
10172,5,4,20,129,22,9,2
10173,57,62,16,42,77,161,3
10174,6,5,12,138,7,10,3
10175,0,0,05,21,4,2,3
10176,2,0,13,34,7,8,4
10177,28,47,19,80,38,77,5
10178,5,0,03,86,7,1,6
10179,0,1,00,124,2,1,4
10180,0,1,10,141,4,29,1
10181,44,68,17,31,31,35,5
10182,1,3,22,138,19,11,1
10183,3,4,02,33,2,8,1
10184,49,39,20,54,50,71,3
10185,0,0,22,104,5,4,4
10186,24,6,08,80,513,21,1
10187,0,0,02,132,0,3,4
10188,12,17,12,89,26,36,1
10189,8,6,14,88,36,41,1
10190,8,7,21,114,9,12,6
10191,47,30,17,68,253,203,2
10192,6,6,07,20,2,8,5
10193,0,0,13,121,2,1,1
10194,30,20,11,47,50,42,3
10195,9,8,06,70,4,3,0
10196,0,5,10,143,1,7,4
10197,20,14,11,72,76,63,1
10198,0,1,02,80,2,9,3
10199,6,11,14,39,61,53,4
10200,36,30,11,52,57,42,0
10201,17,19,20,90,16,26,4
10202,18,10,14,95,40,24,0
10203,14,30,14,87,31,34,5
10204,0,2,17,119,3,8,2
10205,36,39,16,46,131,102,0
10206,1,0,05,41,9,14,1
10207,4,4,23,12,10,11,3
10208,1,0,04,96,0,2,5
10209,19,21,02,113,12,23,5
10210,87,94,19,47,60,56,6
10211,5,4,13,29,21,15,1
10212,15,11,15,130,30,62,1
10213,5,13,12,11,70,42,0
10214,25,19,22,36,21,20,6
10215,8,13,12,39,48,44,3
10216,1,4,07,8,4,36,0
10217,9,9,10,91,94,53,0
10218,25,16,22,57,28,28,5
10219,5,1,01,102,7,2,3
10220,7,7,17,63,102,47,4
10221,0,0,04,17,4,2,6
10222,16,9,22,42,24,28,1
10223,0,0,21,83,6,6,3
10224,8,6,22,5,15,18,4
10225,2,19,09,25,40,82,5
10226,0,10,12,140,8,10,4
10227,7,4,16,140,9,1,6
10228,1,0,07,118,0,1,5
10229,5,10,10,69,17,25,1
10230,2,9,01,76,14,8,4
10231,14,25,17,7,42,179,3
10232,0,0,10,92,4,1,4
10233,2,4,02,67,10,22,0
10234,1,6,01,141,1,2,4
10235,16,21,12,31,41,70,4
10236,39,26,21,49,25,15,5
10237,0,0,00,124,1,4,3
10238,0,0,14,107,4,1,4
10239,25,38,17,91,122,318,0
10240,13,3,21,17,42,27,0
10241,12,30,19,72,17,28,6
10242,3,7,08,19,16,78,2
10243,11,9,20,8,23,13,4
10244,1,0,06,12,4,1,5
10245,5,16,16,29,27,29,2
10246,6,3,10,130,57,33,2
10247,9,3,22,65,0,1,6
10248,0,1,04,18,0,2,1
10249,3,0,00,141,5,1,4
10250,2,0,22,106,1,1,2
10251,1,1,09,134,3,27,0
10252,16,0,05,29,30,2,2
10253,35,19,17,88,161,68,4
10254,17,17,20,69,34,26,5
10255,0,0,07,118,0,3,3
10256,4,1,22,112,3,4,1
10257,0,0,16,119,5,9,4
10258,8,4,20,138,20,16,0
10259,99,98,15,10,42,48,5
10260,7,4,20,129,28,24,1
10261,2,0,03,26,3,5,6
10262,1,4,22,89,3,17,0
10263,0,0,00,136,5,5,4
10264,34,26,09,67,267,89,2
10265,8,15,01,70,2,11,5
10266,2,1,17,122,6,1,3
10267,4,3,05,67,18,6,4
10268,14,7,13,26,55,40,3
10269,10,16,13,94,38,26,4
10270,30,9,09,54,61,49,4
10271,10,12,18,7,21,53,4
10272,2,2,00,59,4,4,0
10273,14,11,22,50,20,23,5
10274,12,5,16,115,35,56,0
10275,15,6,22,42,10,26,2
10276,64,39,13,53,90,106,0
10277,4,2,21,126,21,9,1
10278,0,3,18,119,1,3,5
10279,9,3,01,96,15,9,6
10280,14,10,23,52,22,16,4
10281,2,0,08,117,38,3,3
10282,8,4,08,72,26,5,5
10283,23,27,15,76,71,50,1
10284,15,15,14,11,29,47,0
10285,46,14,11,20,34,27,1
10286,11,2,08,62,98,21,4
10287,24,52,14,44,26,21,3
10288,0,0,05,3,0,3,0
10289,19,30,15,90,45,35,4
10290,51,38,20,32,37,44,5
10291,0,4,02,130,0,6,6
10292,0,0,07,19,20,45,3
10293,59,91,11,36,128,89,4
10294,1,0,06,14,17,2,6
10295,0,0,20,100,8,4,1
10296,35,33,16,90,38,40,6
10297,3,5,11,134,5,12,2
10298,6,7,10,139,40,37,1
10299,11,10,22,22,23,63,1
10300,3,3,15,110,7,6,2
10301,6,2,11,30,21,22,1
10302,2,3,05,67,4,10,5
10303,52,55,13,113,74,75,3
10304,13,14,18,59,63,134,1
10305,17,7,18,137,118,88,0
10306,8,3,18,106,2,1,4
10307,4,1,07,139,76,24,4
10308,6,20,13,94,27,21,0
10309,12,5,21,131,35,21,1
10310,17,9,10,40,33,48,4
10311,50,37,19,67,167,269,0
10312,21,11,18,78,96,32,3
10313,6,0,15,144,4,9,6
10314,3,14,00,33,12,27,3
10315,8,2,07,75,133,61,1
10316,22,23,15,96,53,42,6
10317,13,13,21,10,21,29,3
10318,45,53,14,20,68,34,2
10319,1,0,01,145,1,2,6
10320,0,0,23,145,1,2,2
10321,31,35,14,73,49,49,3
10322,8,7,17,133,55,50,3
10323,2,1,05,102,11,1,0
10324,8,24,07,17,41,83,2
10325,4,1,10,57,36,55,3
10326,11,9,07,70,3,2,6
10327,16,39,14,9,42,46,0
10328,11,5,09,11,128,23,3
10329,64,49,15,33,129,95,4
10330,0,0,18,51,37,10,0
10331,14,7,02,19,11,7,6
10332,12,6,13,117,3,1,5
10333,4,0,08,96,7,18,6
10334,1,0,06,51,9,5,1
10335,5,2,20,27,27,23,4
10336,26,21,19,91,109,144,2
10337,13,16,09,43,134,100,4
10338,0,1,14,119,7,7,4
10339,9,15,21,4,26,23,6
10340,14,14,15,5,24,38,3
10341,2,3,23,64,3,9,1
10342,11,2,07,102,100,23,4
10343,5,1,06,48,220,7,0
10344,5,3,06,70,12,1,3
10345,3,0,08,83,26,11,3
10346,15,11,08,33,169,189,0
10347,21,16,23,58,20,15,5
10348,1,1,07,59,4,11,6
10349,3,1,09,119,3,1,4
10350,0,0,23,145,1,1,1
10351,16,6,16,110,7,8,5
10352,6,8,10,77,5,20,5
10353,0,1,09,118,0,2,6
10354,0,1,11,109,0,1,6
10355,4,6,00,32,3,17,2
10356,0,1,09,93,9,22,1
10357,0,0,22,93,3,1,5
10358,0,0,17,107,8,3,1
10359,0,0,04,14,1,4,5
10360,23,13,18,19,96,49,2
10361,31,39,12,128,168,114,2
10362,17,15,13,139,24,29,1
10363,0,0,04,47,1,1,2
10364,2,2,00,4,8,7,4
10365,5,2,16,93,5,4,3
10366,1,1,09,106,0,13,1
10367,89,70,11,67,191,131,0
10368,0,1,11,51,5,35,1
10369,2,11,06,69,5,47,2
10370,5,5,15,134,18,24,4
10371,29,19,17,8,25,23,5
10372,2,7,06,49,6,8,5
10373,0,0,02,62,0,1,1
10374,105,114,10,113,81,111,6
10375,4,5,08,89,69,50,1
10376,2,11,09,107,4,5,5
10377,8,14,12,96,45,32,1
10378,1,4,14,83,4,5,1
10379,34,45,17,75,236,253,2
10380,11,11,11,24,29,19,3
10381,6,9,10,112,54,75,4
10382,1,1,02,53,15,8,0
10383,0,0,02,89,2,2,3
10384,16,19,14,16,98,86,4
10385,15,2,15,107,3,9,5
10386,11,6,11,59,48,27,0
10387,3,2,13,144,3,4,0
10388,4,0,22,135,25,5,0
10389,13,5,19,137,66,58,2
10390,50,58,14,94,27,37,5
10391,27,32,21,54,31,42,4
10392,2,0,05,32,7,10,1
10393,13,29,23,55,25,37,3
10394,5,10,20,126,19,11,3
10395,18,6,08,70,174,38,0
10396,52,49,13,22,138,135,1
10397,5,0,00,17,7,4,4
10398,2,0,23,115,5,4,3
10399,1,6,11,140,4,14,2
10400,48,29,16,76,111,82,4
10401,23,25,12,46,66,68,3
10402,1,3,23,70,1,16,0
10403,12,9,13,78,31,16,4
10404,14,18,19,73,36,47,4
10405,1,4,02,33,14,6,4
10406,5,1,01,17,9,4,3
10407,11,7,14,27,16,36,0
10408,1,2,07,18,3,2,6
10409,10,6,22,8,14,10,1
10410,0,0,06,72,2,1,6
10411,1,0,20,100,7,5,0
10412,12,3,22,12,10,8,4
10413,17,24,09,16,103,56,5
10414,3,8,12,133,25,35,1
10415,30,9,16,133,27,21,6
10416,2,3,01,6,4,2,3
10417,0,0,10,92,6,1,1
10418,7,11,01,53,31,42,4
10419,7,13,17,12,150,77,3
10420,5,1,02,74,2,4,0
10421,12,17,12,4,52,29,4
10422,2,4,10,106,5,8,5
10423,0,0,21,145,0,1,4
10424,0,0,21,106,1,3,0
10425,19,3,19,8,34,12,3
10426,0,3,02,57,2,1,2
10427,6,11,12,78,30,24,2
10428,11,15,08,26,148,330,2
10429,2,2,21,141,19,14,2
10430,66,60,16,22,595,384,2
10431,28,26,11,114,25,36,4
10432,0,6,08,140,6,13,4
10433,17,15,22,113,72,71,2
10434,0,0,09,143,1,12,0
10435,2,4,09,5,50,19,0
10436,70,80,17,67,224,385,4
10437,3,5,12,126,11,21,2
10438,25,30,10,6,56,61,0
10439,2,7,22,73,16,43,1
10440,9,11,21,50,23,38,3
10441,12,5,20,129,19,13,0
10442,1,6,20,11,5,33,4
10443,6,4,22,80,20,51,0
10444,0,0,21,119,0,1,3
10445,0,1,06,32,2,6,6
10446,9,11,17,133,63,40,2
10447,7,8,18,11,13,37,6
10448,20,9,09,84,138,44,2
10449,4,2,01,77,8,1,5
10450,13,49,17,99,111,275,3
10451,7,10,23,6,19,9,6
10452,13,4,13,3,20,12,3
10453,18,17,17,27,30,28,5
10454,15,14,13,139,26,37,0
10455,5,3,00,50,3,1,0
10456,0,1,17,100,32,15,0
10457,0,1,04,41,3,2,3
10458,0,2,05,57,1,7,6
10459,16,20,21,113,85,56,1
10460,8,4,18,110,11,4,5
10461,0,0,04,62,0,1,2
10462,4,9,01,89,6,7,6
10463,2,4,07,110,31,4,2
10464,4,7,10,134,10,21,5
10465,4,3,15,83,14,17,6
10466,1,9,07,57,35,141,1
10467,0,0,06,34,4,15,2
10468,69,80,16,113,170,205,2
10469,3,3,10,126,5,20,2
10470,8,16,08,49,109,76,4
10471,20,21,20,76,50,36,6
10472,3,2,00,73,3,4,3
10473,0,0,10,119,1,1,3
10474,0,0,20,109,0,1,2
10475,38,23,20,41,36,28,5
10476,12,7,07,128,205,33,1
10477,2,7,07,26,43,241,3
10478,7,10,22,59,10,11,5
10479,10,11,15,110,9,4,5
10480,0,0,20,125,1,1,1
10481,5,3,16,83,15,18,6
10482,0,0,03,8,0,3,2
10483,21,13,09,47,59,109,2
10484,3,1,20,141,8,7,4
10485,1,0,15,121,2,2,2
10486,6,7,11,135,17,31,4
10487,2,2,13,126,21,16,3
10488,21,11,18,66,93,29,1
10489,0,2,09,122,0,5,1
10490,29,21,18,99,56,110,4
10491,5,7,12,116,11,11,6
10492,1,2,14,110,4,2,0
10493,0,0,13,105,2,3,0
10494,28,24,18,19,28,19,5
10495,40,57,19,58,119,95,0
10496,40,28,12,96,53,58,5
10497,0,7,07,66,2,133,1
10498,13,10,15,27,20,23,6
10499,23,18,21,49,21,30,3
10500,1,0,18,101,3,2,1
10501,0,0,05,46,3,1,3
10502,3,13,14,112,49,63,3
10503,51,25,10,54,48,37,0
10504,1,0,06,7,14,1,4
10505,17,11,11,43,59,57,3
10506,2,4,20,132,17,25,5
10507,0,0,01,7,0,1,0
10508,45,33,11,99,35,44,5
10509,3,3,18,134,41,6,3
10510,12,10,12,29,18,25,0
10511,3,9,05,53,7,3,5
10512,29,23,02,10,3,1,6
10513,5,13,13,126,15,30,5
10514,26,75,12,94,20,38,6
10515,57,81,14,99,40,42,6
10516,2,0,01,135,7,3,5
10517,5,7,13,106,2,1,6
10518,35,36,16,114,1009,60,1
10519,18,19,19,98,111,41,2
10520,13,7,09,32,62,61,4
10521,1,2,03,55,3,8,4
10522,9,14,15,14,44,134,3
10523,0,0,17,122,6,2,6
10524,3,27,07,111,37,350,4
10525,0,3,06,79,0,16,3
10526,34,9,08,72,403,82,3
10527,2,12,08,40,140,309,0
10528,32,24,15,69,39,29,0
10529,6,14,23,68,52,30,0
10530,77,69,14,40,67,54,6
10531,1,5,09,127,4,19,6
10532,0,0,11,100,3,3,6
10533,29,17,21,68,100,109,4
10534,16,14,09,84,137,42,1
10535,4,1,23,133,28,3,3
10536,14,10,18,24,28,98,2
10537,4,11,22,50,10,15,3
10538,3,4,13,132,33,40,1
10539,26,31,16,68,165,111,3
10540,3,3,01,98,2,1,0
10541,0,1,04,103,2,1,4
10542,0,0,06,122,0,1,4
10543,20,32,10,72,28,20,6
10544,6,6,19,62,8,14,5
10545,126,125,18,74,123,99,6
10546,17,5,18,27,19,11,6
10547,213,230,17,113,119,137,5
10548,11,23,11,76,59,67,1
10549,1,0,02,55,3,2,1
10550,16,11,20,32,46,59,3
10551,0,1,08,34,10,22,1
10552,21,28,09,98,20,39,5
10553,0,0,12,119,0,4,1
10554,2,1,09,105,3,5,4
10555,7,4,21,96,28,16,6
10556,8,4,09,115,49,10,0
10557,10,3,23,8,8,7,3
10558,21,17,21,91,52,81,2
10559,2,0,06,84,43,2,0
10560,19,9,08,55,125,105,3
10561,4,2,17,134,40,12,1
10562,1,0,05,48,31,1,4
10563,13,17,14,25,68,39,4
10564,1,1,21,134,8,2,5
10565,22,17,16,138,33,25,5
10566,0,0,05,94,0,15,1
10567,4,2,08,133,15,24,5
10568,18,12,14,90,29,25,0
10569,95,92,14,73,54,75,5
10570,4,10,00,68,19,23,2
10571,0,0,06,120,0,1,2
10572,12,9,16,135,38,26,6
10573,16,16,17,112,21,20,6
10574,0,0,05,88,0,6,4
10575,14,12,19,114,83,32,1
10576,25,23,13,111,33,24,1
10577,1,0,15,144,3,7,1
10578,29,37,15,43,81,99,4
10579,0,0,06,124,1,1,2
10580,14,19,12,89,39,34,3
10581,0,4,07,26,44,190,0
10582,8,5,15,62,11,28,4
10583,4,9,09,57,31,70,0
10584,0,3,01,24,0,1,3
10585,11,11,18,133,34,48,4
10586,4,5,20,115,28,11,0
10587,10,8,11,41,25,36,1
10588,34,35,22,55,47,66,4
10589,15,13,02,25,8,7,6
10590,2,1,09,15,11,13,5
10591,13,18,12,139,31,30,4
10592,3,5,14,15,10,4,1
10593,25,35,19,43,18,14,6
10594,5,11,10,87,14,28,1
10595,4,1,01,58,5,3,4
10596,9,11,10,95,9,39,4
10597,1,4,02,81,0,1,0
10598,1,1,04,64,5,2,0
10599,0,0,15,143,0,2,0
10600,4,1,00,137,12,13,4
10601,32,62,17,84,87,237,0
10602,9,3,21,99,20,23,0
10603,1,0,23,83,0,1,3
10604,0,0,02,48,0,1,2
10605,0,6,01,44,1,3,1
10606,19,25,08,33,209,212,2
10607,4,10,20,5,25,21,4
10608,4,0,23,142,2,3,5
10609,0,1,10,144,3,10,2
10610,0,0,22,119,0,3,6
10611,0,11,08,135,23,108,4
10612,0,1,22,134,4,5,5
10613,1,0,05,16,25,13,2
10614,0,0,05,138,1,9,0
10615,83,144,17,74,203,168,4
10616,0,0,07,100,5,17,3
10617,22,35,11,88,47,83,5
10618,19,6,00,4,24,19,6
10619,1,8,03,25,1,3,6
10620,6,7,07,81,123,73,2
10621,11,8,22,43,13,23,3
10622,2,6,07,133,4,8,5
10623,31,35,18,111,26,17,6
10624,12,19,18,112,17,25,6
10625,9,2,23,17,18,10,1
10626,0,2,01,116,2,4,5
10627,1,3,17,104,54,14,3
10628,0,1,08,105,0,8,3
10629,2,2,23,127,6,4,6
10630,4,6,13,8,9,18,3
10631,20,20,13,64,115,83,2
10632,2,1,23,126,10,6,2
10633,0,0,17,119,4,6,3
10634,5,0,00,77,3,1,0
10635,6,7,09,39,33,118,0
10636,6,5,17,127,55,19,0
10637,10,6,21,8,35,12,1
10638,0,0,09,125,0,1,3
10639,28,31,23,42,13,34,4
10640,5,2,01,98,1,1,3
10641,29,18,08,58,28,51,5
10642,23,3,07,48,521,52,1
10643,23,11,15,90,33,25,1
10644,2,2,21,29,4,4,4
10645,82,102,16,74,132,130,2
10646,20,29,14,6,66,46,0
10647,13,11,15,134,12,16,6
10648,11,14,08,40,150,285,4
10649,3,3,02,9,3,5,4
10650,7,4,19,138,35,20,4
10651,1,2,01,91,4,5,2
10652,10,6,06,18,58,8,2
10653,31,14,12,114,54,42,0
10654,56,27,20,22,25,35,5
10655,1,0,10,122,1,2,0
10656,21,19,11,90,14,43,4
10657,23,23,15,87,39,38,5
10658,10,12,20,114,56,18,1
10659,8,0,22,12,12,8,0
10660,48,55,16,68,99,101,6
10661,0,0,04,14,1,3,0
10662,5,5,00,53,17,24,1
10663,20,11,09,48,265,64,2
10664,6,21,11,11,29,18,5
10665,6,1,01,17,17,4,5
10666,12,16,15,112,58,74,2
10667,0,0,21,100,12,1,3
10668,0,0,05,81,5,2,5
10669,45,56,13,103,67,71,3
10670,0,0,04,126,0,9,1
10671,0,2,21,143,3,3,6
10672,33,39,18,84,59,95,4
10673,1,1,13,104,3,7,2
10674,16,10,13,96,46,43,0
10675,63,41,18,10,28,45,5
10676,28,31,19,49,56,64,0
10677,47,48,12,111,26,23,5
10678,7,16,11,18,17,18,3
10679,3,6,13,143,7,10,6
10680,17,17,15,18,24,11,6
10681,14,10,11,65,12,22,1
10682,1,1,14,122,1,1,2
10683,0,0,06,105,0,3,1
